review_type,source_author,openalex_author_id,compared_openalex_author_id,author,compared_author,exact_match_papers,initial_match_papers,compared_exact_match_papers,compared_initial_match_papers,shared_coauthors,shared_coauthor_ids,shared_institutions,shared_affiliations,shared_countries,publication_year_gap,orcid_relation,decision,confidence,rationale
Profile pair,Jing Zhao,A5041301769,A5100630789,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,9,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5041301769,A5100630793,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5041301769,A5100644473,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5041301769,A5101600019,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5041301769,A5101680913,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5041301769,A5101690168,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,7,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5041301769,A5101789244,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5041301769,A5101976608,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5041301769,A5102015424,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5041301769,A5102023989,Jing Zhao,Jing Zhao,1,0,2,0,0,0,0,0,CN,5,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5041301769,A5102993611,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5041301769,A5103235582,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5041301769,A5103247363,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,13,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5041301769,A5108574153,Jing Zhao,Jing Zhao,1,0,2,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5045689983,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5050562433,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,6,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5056404006,Jing Zhao,Jing Zhao,1,0,3,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5059424561,Jing Zhao,Jing Zhao,1,0,2,0,0,0,0,0,CN,5,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5062272082,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5064489538,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5066194861,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,,5,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5088649703,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,6,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5100358022,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,,6,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5100630789,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5100630793,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,6,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5100644473,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5101600019,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5101680913,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5101690168,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5101789244,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,6,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5101976608,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,,5,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5102015424,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,,6,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5102023989,Jing Zhao,Jing Zhao,1,0,2,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5102993611,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5103235582,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,6,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5103247363,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,7,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5042765146,A5108574153,Jing Zhao,Jing Zhao,1,0,2,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5050562433,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5056404006,Jing Zhao,Jing Zhao,1,0,3,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5059424561,Jing Zhao,Jing Zhao,1,0,2,0,0,0,0,0,CN,7,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5062272082,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5064489538,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5066194861,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5088649703,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5100358022,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5100630789,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,5,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5100630793,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5100644473,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5101600019,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5101680913,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5101690168,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5101789244,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5101976608,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5102015424,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5102023989,Jing Zhao,Jing Zhao,1,0,2,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5102993611,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5103235582,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5103247363,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,9,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5045689983,A5108574153,Jing Zhao,Jing Zhao,1,0,2,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5056404006,Jing Zhao,Jing Zhao,1,0,3,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5059424561,Jing Zhao,Jing Zhao,1,0,2,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5062272082,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,7,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5064489538,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,5,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5066194861,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5088649703,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5100358022,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5100630789,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,9,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5100630793,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5100644473,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5101600019,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5101680913,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5101690168,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,7,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5101789244,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5101976608,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5102015424,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5102023989,Jing Zhao,Jing Zhao,1,0,2,0,0,0,0,0,CN,5,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5102993611,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5103235582,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5103247363,Jing Zhao,Jing Zhao,1,0,1,0,0,0,0,0,CN,13,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5050562433,A5108574153,Jing Zhao,Jing Zhao,1,0,2,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5056404006,A5059424561,Jing Zhao,Jing Zhao,3,0,2,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5056404006,A5062272082,Jing Zhao,Jing Zhao,3,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5056404006,A5064489538,Jing Zhao,Jing Zhao,3,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5056404006,A5066194861,Jing Zhao,Jing Zhao,3,0,1,0,0,0,0,0,,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5056404006,A5088649703,Jing Zhao,Jing Zhao,3,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5056404006,A5100358022,Jing Zhao,Jing Zhao,3,0,1,0,0,0,0,0,,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5056404006,A5100630789,Jing Zhao,Jing Zhao,3,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5056404006,A5100630793,Jing Zhao,Jing Zhao,3,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5056404006,A5100644473,Jing Zhao,Jing Zhao,3,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5056404006,A5101600019,Jing Zhao,Jing Zhao,3,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5056404006,A5101680913,Jing Zhao,Jing Zhao,3,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5056404006,A5101690168,Jing Zhao,Jing Zhao,3,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5056404006,A5101789244,Jing Zhao,Jing Zhao,3,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5056404006,A5101976608,Jing Zhao,Jing Zhao,3,0,1,0,0,0,0,0,,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5056404006,A5102015424,Jing Zhao,Jing Zhao,3,0,1,0,0,0,0,0,,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5056404006,A5102023989,Jing Zhao,Jing Zhao,3,0,2,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5056404006,A5102993611,Jing Zhao,Jing Zhao,3,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5056404006,A5103235582,Jing Zhao,Jing Zhao,3,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5056404006,A5103247363,Jing Zhao,Jing Zhao,3,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5056404006,A5108574153,Jing Zhao,Jing Zhao,3,0,2,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5059424561,A5062272082,Jing Zhao,Jing Zhao,2,0,1,0,0,0,0,0,CN,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5059424561,A5064489538,Jing Zhao,Jing Zhao,2,0,1,0,0,0,0,0,CN,6,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5059424561,A5066194861,Jing Zhao,Jing Zhao,2,0,1,0,0,0,0,0,,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5059424561,A5088649703,Jing Zhao,Jing Zhao,2,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5059424561,A5100358022,Jing Zhao,Jing Zhao,2,0,1,0,0,0,0,0,,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5059424561,A5100630789,Jing Zhao,Jing Zhao,2,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5059424561,A5100630793,Jing Zhao,Jing Zhao,2,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5059424561,A5100644473,Jing Zhao,Jing Zhao,2,0,1,0,0,0,0,0,CN,9,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5059424561,A5101600019,Jing Zhao,Jing Zhao,2,0,1,0,0,0,0,0,CN,9,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5059424561,A5101680913,Jing Zhao,Jing Zhao,2,0,1,0,0,0,0,0,CN,8,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5059424561,A5101690168,Jing Zhao,Jing Zhao,2,0,1,0,0,0,0,0,CN,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5059424561,A5101789244,Jing Zhao,Jing Zhao,2,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5059424561,A5101976608,Jing Zhao,Jing Zhao,2,0,1,0,0,0,0,0,,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5059424561,A5102015424,Jing Zhao,Jing Zhao,2,0,1,0,0,0,0,0,,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5059424561,A5102023989,Jing Zhao,Jing Zhao,2,0,2,0,0,0,0,0,CN,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5059424561,A5102993611,Jing Zhao,Jing Zhao,2,0,1,0,0,0,0,0,CN,8,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Jing Zhao,A5059424561,A5103235582,Jing Zhao,Jing Zhao,2,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
