doi,retraction_year,publication_year
10.3892/ol.2016.4607,2019,2016
10.3892/or.2018.6656,2019,2018
10.3928/02793695-20180815-02,2019,2018
10.3934/dcdss.2019060,2019,2019
10.4103/2228-7477.83519,2019,2011
10.4103/ijmpo.ijmpo_61_16,2019,2017
10.4103/joas.joas_45_17,2019,2017
10.4132/koreanjpathol.2009.43.4.306,2019,2009
10.4162/nrp.2016.10.5.507,2019,2016
10.4236/am.2019.108049,2019,2019
10.4236/ce.2018.916206,2019,2018
10.4236/jep.2015.64037,2019,2015
10.4236/ojcm.2017.74013,2019,2017
10.4236/ojpp.2017.72009,2019,2017
10.4236/wja.2019.93008,2019,2019
10.4271/2019-01-1036.1,2019,2019
10.4271/2019-01-1351.1,2019,2019
10.4300/jgme-d-17-00910.1,2019,2018
10.4314/mmj.v27i4.7,2019,2015
10.5169/seals-791151,2019,2001
10.5582/bst.2016.01153,2019,2016
10.5812/aapm.90285,2019,2019
10.5812/jjhs.67121,2019,2018
10.5937/turpos1719045v,2019,2017
10.5966/sctm.2012-0108,2019,2013
10.7554/elife.18129,2019,2016
10.7554/elife.44213,2019,2019
10.7567/jjap.57.0902a6,2019,2018
10.7600/jpfsm.6.95,2019,2017
10.1001/jamapsychiatry.2013.399,2020,2013
10.1001/jamapsychiatry.2019.0020,2020,2019
10.1002/14651858.cd010937.pub2,2020,2014
10.1002/14651858.cd011313.pub3,2020,2020
10.1002/1873-3468.13754,2020,2020
10.1002/adsc.201500786,2020,2016
10.1002/adsc.201801165,2020,2018
10.1002/aoc.5526,2020,2020
10.1002/ar.24264,2020,2019
10.1002/atr.1429,2020,2016
10.1002/clc.23246,2020,2019
10.1002/ese3.204,2020,2018
10.1002/humu.21649,2020,2011
10.1002/humu.9303,2020,2005
10.1002/jbm.b.34447,2020,2019
10.1002/jcb.26743,2020,2018
10.1002/jcb.26889,2020,2018
10.1002/jcb.26894,2020,2018
10.1002/jcb.28409,2020,2019
10.1002/jcb.29429,2020,2019
10.1002/jcp.29679,2020,2020
10.1002/jhet.3395,2020,2018
10.1002/jhet.3732,2020,2019
10.1002/jmv.26186,2020,2020
10.1002/ptr.6336,2020,2019
10.1002/ptr.6545,2020,2020
10.1002/ptr.6556,2020,2019
10.1002/ptr.6786,2020,2020
10.1002/srin.201900488,2020,2019
10.1007/978-1-4939-9213-3_9,2020,2019
10.1007/978-3-030-25027-0_11,2020,2019
10.1007/978-3-030-31438-5_24,2020,2020
10.1007/978-3-319-14911-0_3,2020,2016
10.1007/978-3-319-14911-0_7,2020,2016
10.1007/978-3-319-50127-7_34,2020,2016
10.1007/978-3-319-66628-0_30,2020,2017
10.1007/978-3-662-56528-5_3,2020,2018
10.1007/978-981-15-1468-5_93,2020,2020
10.1007/bf02760952,2020,1993
10.1007/bf02834475,2020,2006
10.1007/s00030-015-0324-3,2020,2015
10.1007/s00109-005-0691-z,2020,2005
10.1007/s00134-010-1912-7,2020,2010
10.1007/s001340000625,2020,2014
10.1007/s00210-018-01607-w,2020,2019
10.1007/s00367-003-0129-y,2020,2003
10.1007/s00414-019-02059-4,2020,2019
10.1007/s00430-013-0323-0,2020,2013
10.1007/s00441-014-1797-9,2020,2014
10.1007/s00500-020-05122-0,2020,2020
10.1007/s00521-011-0751-y,2020,2011
10.1007/s00521-011-0775-3,2020,2011
10.1007/s00704-015-1533-8,2020,2015
10.1007/s00726-020-02828-1,2020,2020
10.1007/s10295-016-1854-3,2020,2016
10.1007/s10441-019-09349-9,2020,2019
10.1007/s10489-020-01714-3,2020,2020
10.1007/s10562-006-0119-6,2020,2006
10.1007/s10571-010-9592-y,2020,2010
10.1007/s10661-019-7457-5,2020,2019
10.1007/s10706-019-00971-5,2020,2019
10.1007/s10845-016-1217-y,2020,2016
10.1007/s10853-019-03733-z,2020,2019
10.1007/s11036-019-01391-8,2020,2020
10.1007/s11042-016-4259-4,2020,2017
10.1007/s11042-017-4436-0,2020,2017
10.1007/s11042-017-5467-2,2020,2017
10.1007/s11064-015-1756-1,2020,2015
10.1007/s11064-017-2174-3,2020,2017
10.1007/s11064-018-2475-1,2020,2018
10.1007/s11069-014-1189-1,2020,2014
10.1007/s11069-015-2047-5,2020,2015
10.1007/s11240-020-01866-7,2020,2020
10.1007/s11370-020-00331-w,2020,2020
10.1007/s11629-018-5220-y,2020,2019
10.1007/s11709-019-0578-7,2020,2019
10.1007/s11769-008-0206-2,2020,2008
10.1007/s11769-015-0783-9,2020,2015
10.1007/s11829-014-9306-3,2020,2014
10.1007/s11845-015-1300-y,2020,2015
10.1007/s11999.0000000000000075,2020,2018
10.1007/s12033-020-00240-4,2020,2020
10.1007/s12055-020-00960-x,2020,2020
10.1007/s12115-020-00496-1,2020,2020
10.1007/s12144-020-00789-y,2020,2020
10.1007/s12144-020-00822-0,2020,2020
10.1007/s12144-020-00824-y,2020,2020
10.1007/s12144-020-00976-x,2020,2020
10.1007/s12205-020-0321-x,2020,2020
10.1007/s12328-020-01148-x,2020,2020
10.1007/s13311-016-0500-0,2020,2017
10.1007/s13721-019-0187-3,2020,2019
10.1007/s40430-014-0138-y,2020,2014
10.1007/s40520-020-01501-7,2020,2020
10.1007/s40544-019-0343-x,2020,2020
10.1007/s40737-015-0023-8,2020,2015
10.1007/s41061-020-00304-8,2020,2020
10.1007/s41980-019-00232-4,2020,2019
10.1007/s42524-019-0060-1,2020,2020
10.1016/j.actbio.2016.09.008,2020,2016
10.1016/j.actbio.2019.04.040,2020,2019
10.1016/j.amsu.2020.06.008,2020,2020
10.1016/j.applthermaleng.2018.05.057,2020,2018
10.1016/j.apsusc.2019.144265,2020,2019
10.1016/j.apsusc.2020.145727,2020,2020
10.1016/j.apsusc.2020.146179,2020,2020
10.1016/j.apsusc.2020.146333,2020,2020
10.1016/j.athoracsur.2020.05.022,2020,2020
10.1016/j.autrev.2019.05.005,2020,2019
10.1016/j.biopha.2017.11.076,2020,2017
10.1016/j.biopha.2018.08.107,2020,2018
10.1016/j.brainresbull.2017.01.016,2020,2017
10.1016/j.btecx.2020.100023,2020,2020
10.1016/j.camwa.2014.02.004,2020,2014
10.1016/j.canlet.2020.02.022,2020,2020
10.1016/j.carbon.2019.11.076,2020,2019
10.1016/j.carbpol.2019.115799,2020,2020
10.1016/j.cbi.2019.108866,2020,2019
10.1016/j.ceca.2019.04.006,2020,2019
10.1016/j.cep.2019.107708,2020,2019
10.1016/j.cep.2019.107796,2020,2019
10.1016/j.cirpj.2020.05.007,2020,2020
10.1016/j.compag.2017.12.020,2020,2018
10.1016/j.comppsych.2020.152206,2020,2020
10.1016/j.cropro.2017.07.007,2020,2017
10.1016/j.dendro.2020.125689,2020,2020
10.1016/j.drudis.2020.03.013,2020,2020
10.1016/j.dsx.2020.06.018,2020,2020
10.1016/j.earlhumdev.2020.105205,2020,2020
10.1016/j.ebiom.2018.08.006,2020,2018
10.1016/j.egja.2018.04.002,2020,2019
10.1016/j.egyr.2018.01.001,2020,2018
10.1016/j.egyr.2019.05.008,2020,2019
10.1016/j.ejmech.2020.112074,2020,2020
10.1016/j.ejogrb.2020.01.043,2020,2020
10.1016/j.eswa.2007.12.004,2020,2007
10.1016/j.exer.2020.107960,2020,2020
10.1016/j.fertnstert.2007.05.010,2020,2007
10.1016/j.fertnstert.2012.08.039,2020,2012
10.1016/j.fsi.2019.08.028,2020,2019
10.1016/j.future.2018.09.013,2020,2018
10.1016/j.future.2018.09.028,2020,2018
10.1016/j.future.2018.12.011,2020,2019
10.1016/j.future.2018.12.020,2020,2019
10.1016/j.future.2018.12.021,2020,2019
10.1016/j.future.2018.12.022,2020,2019
10.1016/j.gca.2015.05.036,2020,2015
10.1016/j.gsf.2018.01.008,2020,2018
10.1016/j.hlc.2020.09.109,2020,2020
10.1016/j.hlc.2020.09.194,2020,2020
10.1016/j.hlc.2020.09.265,2020,2020
10.1016/j.hlc.2020.09.277,2020,2020
10.1016/j.hlc.2020.09.442,2020,2020
10.1016/j.hlc.2020.09.523,2020,2020
10.1016/j.hlc.2020.09.526,2020,2020
10.1016/j.hlc.2020.09.622,2020,2020
10.1016/j.hlc.2020.09.672,2020,2020
10.1016/j.hlc.2020.09.674,2020,2020
10.1016/j.hlc.2020.09.691,2020,2020
10.1016/j.hlc.2020.09.714,2020,2020
10.1016/j.hlc.2020.09.742,2020,2020
10.1016/j.ijans.2019.100152,2020,2019
10.1016/j.ijleo.2019.164073,2020,2019
10.1016/j.ijom.2018.08.008,2020,2019
10.1016/j.ijpsycho.2020.07.008,2020,2020
10.1016/j.ijpsycho.2020.11.015,2020,2020
10.1016/j.ijpvp.2016.02.015,2020,2016
10.1016/j.ijpx.2020.100050,2020,2020
10.1016/j.injury.2019.08.005,2020,2019
10.1016/j.jacc.2017.12.047,2020,2018
10.1016/j.jallcom.2020.155400,2020,2020
10.1016/j.jceh.2018.08.002,2020,2018
10.1016/j.jcps.2015.01.001,2020,2015
10.1016/j.jddst.2019.101360,2020,2019
10.1016/j.jelectrocard.2017.10.013,2020,2017
10.1016/j.jenvman.2019.03.027,2020,2019
10.1016/j.jfoodeng.2014.06.018,2020,2014
10.1016/j.jhep.2011.12.019,2020,2012
10.1016/j.jiec.2015.03.005,2020,2015
10.1016/j.jmatprotec.2020.116661,2020,2020
10.1016/j.jmst.2019.07.047,2020,2019
10.1016/j.job.2016.07.001,2020,2016
10.1016/j.jpainsymman.2015.10.020,2020,2015
10.1016/j.jpcs.2017.12.048,2020,2017
10.1016/j.jphotobiol.2020.112007,2020,2020
10.1016/j.jplph.2020.153153,2020,2020
10.1016/j.jpowsour.2014.04.081,2020,2014
10.1016/j.jrid.2020.03.006,2020,2020
10.1016/j.jseaes.2020.104596,2020,2020
10.1016/j.jvcir.2018.12.046,2020,2019
10.1016/j.jvs.2019.11.002,2020,2020
10.1016/j.jwpe.2019.101072,2020,2019
10.1016/j.landusepol.2016.12.013,2020,2016
10.1016/j.langcom.2019.05.002,2020,2019
10.1016/j.lfs.2018.10.064,2020,2018
10.1016/j.lfs.2018.12.023,2020,2018
10.1016/j.lfs.2019.03.032,2020,2019
10.1016/j.lfs.2019.03.079,2020,2019
10.1016/j.micpro.2020.103003,2020,2020
10.1016/j.molliq.2016.05.040,2020,2016
10.1016/j.msard.2020.102277,2020,2020
10.1016/j.msec.2019.110485,2020,2019
10.1016/j.msec.2020.111052,2020,2020
10.1016/j.mssp.2015.07.005,2020,2015
10.1016/j.mssp.2018.02.030,2020,2018
10.1016/j.nbd.2008.02.009,2020,2008
10.1016/j.neulet.2020.135214,2020,2020
10.1016/j.neulet.2020.135224,2020,2020
10.1016/j.neulet.2020.135225,2020,2020
10.1016/j.neulet.2020.135228,2020,2020
10.1016/j.oceaneng.2020.107286,2020,2020
10.1016/j.pharep.2017.06.005,2020,2017
10.1016/j.pharep.2018.03.003,2020,2018
10.1016/j.pharep.2019.05.007,2020,2019
10.1016/j.phycom.2019.100910,2020,2019
10.1016/j.powtec.2018.07.045,2020,2018
10.1016/j.ptsp.2020.04.007,2020,2020
10.1016/j.ptsp.2020.04.009,2020,2020
10.1016/j.ptsp.2020.04.010,2020,2020
10.1016/j.ptsp.2020.04.013,2020,2020
10.1016/j.ptsp.2020.04.020,2020,2020
10.1016/j.ptsp.2020.04.025,2020,2020
10.1016/j.ptsp.2020.04.026,2020,2020
10.1016/j.ptsp.2020.04.028,2020,2020
10.1016/j.scitotenv.2018.04.221,2020,2018
10.1016/j.scs.2018.01.032,2020,2018
10.1016/j.scs.2018.07.017,2020,2018
10.1016/j.snb.2015.12.017,2020,2015
10.1016/j.solener.2018.07.004,2020,2018
10.1016/j.spmi.2009.09.003,2020,2009
10.1016/j.spmi.2016.12.054,2020,2020
10.1016/j.surfcoat.2006.07.152,2020,2006
10.1016/j.surg.2020.07.057,2020,2020
10.1016/j.taap.2020.115208,2020,2020
10.1016/j.tcrr.2020.04.001,2020,2020
10.1016/j.transproceed.2019.12.007,2020,2020
10.1016/j.tsep.2019.100373,2020,2019
10.1016/j.wasman.2020.01.006,2020,2020
10.1016/j.watres.2020.116351,2020,2020
10.1016/j.wneu.2019.12.174,2020,2020
10.1016/j.yexcr.2014.08.004,2020,2014
10.1016/j.yexcr.2014.10.004,2020,2014
10.1016/j.yexcr.2015.01.007,2020,2015
10.1016/j.yexcr.2016.01.010,2020,2016
10.1016/j.yexcr.2018.02.005,2020,2018
10.1016/j.yexmp.2019.01.011,2020,2019
10.1016/j.yexmp.2019.104327,2020,2019
10.1016/s0140-6736(20)31180-6,2020,2020
10.1016/s1550-7289(20)30616-x,2020,2020
10.1016/s2214-109x(20)30065-6,2020,2020
10.1016/s2589-7004(20)30016-1,2020,2020
10.1016/s8756-3282(01)00645-7,2020,2002
10.1017/s0043933914000336,2020,2019
10.1017/s0043933916000738,2020,2019
10.1017/s0043933916000829,2020,2016
10.1017/s0043933917000745,2020,2017
10.1021/acs.analchem.9b02177,2020,2019
10.1021/acs.energyfuels.9b00923,2020,2019
10.1021/acs.iecr.6b03365,2020,2016
10.1021/acs.jced.6b01027,2020,2017
10.1021/acs.nanolett.0c01176,2020,2020
10.1021/acsomega.8b03473,2020,2019
10.1021/jm2001663,2020,2011
10.1023/a:1020400514990,2020,2002
10.1037/h0093937,2020,2012
10.1038/cddis.2017.223,2020,2017
10.1038/cgt.2015.6,2020,2015
10.1038/ijir.2013.12,2020,2013
10.1038/npp.2014.110,2020,2014
10.1038/s41419-018-1169-6,2020,2019
10.1038/s41467-020-19723-8,2020,2020
10.1038/s41477-017-0086-5,2020,2018
10.1038/s41598-017-04584-x,2020,2017
10.1038/s41598-019-38519-5,2020,2019
10.1038/s41598-019-45584-3,2020,2019
10.1038/s41598-019-50471-y,2020,2019
10.1038/s41598-019-51462-9,2020,2019
10.1038/s41598-020-62708-2,2020,2020
10.1038/s41598-020-68142-8,2020,2020
10.1038/srep15574,2020,2015
10.1038/srep18210,2020,2015
10.1038/srep26819,2020,2016
10.1039/c2dt31510f,2020,2012
10.1039/c2ra01321e,2020,2012
10.1039/c2ra21713a,2020,2012
10.1039/c3an01089a,2020,2013
10.1039/c3cc47981a,2020,2013
10.1039/c4ra03034f,2020,2014
10.1039/c5ra11545k,2020,2015
10.1039/c5ra19106h,2020,2015
10.1039/c5ra25870g,2020,2016
10.1039/c7en00114b,2020,2017
10.1039/c8en00511g,2020,2018
10.1039/c8en00583d,2020,2018
10.1039/c8tc03423k,2020,2019
10.1039/c9an01737b,2020,2019
10.1039/c9cc08080e,2020,2020
10.1039/c9ra00093c,2020,2019
10.1039/c9ra00163h,2020,2019
10.1039/c9ra00653b,2020,2019
10.1039/c9ra09535g,2020,2020
10.1042/bsr20171184,2020,2018
10.1042/bsr20180226,2020,2019
10.1042/bsr20181000,2020,2019
10.1042/bsr20182466,2020,2019
10.1042/bsr20190700,2020,2019
10.1042/bsr20191136,2020,2020
10.1042/bsr20192920,2020,2020
10.1042/bsr20193518,2020,2019
10.1042/bsr20201260,2020,2020
10.1046/j.0960-7412.2001.01242.x,2020,2002
10.1049/iet-gtd.2018.5679,2020,2019
10.1051/shsconf/20207801007,2020,2020
10.1053/j.jvca.2020.06.010,2020,2020
10.1055/s-0040-1703010,2020,2020
10.1056/nejmoa1712231,2020,2018
10.1063/1.5096569,2020,2019
10.1063/1.5109752,2020,2019
10.1063/1.5123937,2020,2019
10.1071/cp20114,2020,2020
10.1073/pnas.1919403117,2020,2020
10.1074/jbc.m110.115105,2020,2010
10.1074/jbc.m110.211466,2020,2011
10.1074/jbc.m111.221697,2020,2011
10.1074/jbc.m111.284034,2020,2012
10.1074/jbc.m111.335554,2020,2012
10.1074/jbc.m113.451088,2020,2013
10.1074/jbc.m113.462218,2020,2013
10.1074/jbc.m113.535427,2020,2013
10.1074/jbc.m413200200,2020,2005
10.1074/jbc.m609494200,2020,2006
10.1074/jbc.m705867200,2020,2007
10.1074/jbc.m707931200,2020,2007
10.1080/00423114.2020.1726413,2020,2020
10.1080/00927670309601525,2020,2010
10.1080/00927872.2020.1791899,2020,2020
10.1080/01639269.2017.1691407,2020,2019
10.1080/03610926.2019.1703135,2020,2019
10.1080/08820538.2018.1534977,2020,2018
10.1080/08923973.2020.1746967,2020,2020
10.1080/08927022.2019.1698740,2020,2019
10.1080/0895769x.2017.1422425,2020,2018
10.1080/09503110.2016.1275635,2020,2017
10.1080/09503110.2018.1426701,2020,2018
10.1080/10255842.2020.1714259,2020,2020
10.1080/10549811.2020.1714451,2020,2020
10.1080/10611860290022624,2020,2008
10.1080/10926771.2013.814742,2020,2013
10.1080/13032917.2015.1005638,2020,2015
10.1080/1462740500061160,2020,2005
10.1080/15348431.2017.1371603,2020,2017
10.1080/15376494.2020.1731887,2020,2020
10.1080/15384047.2018.1564563,2020,2019
10.1080/15568318.2017.1380245,2020,2018
10.1080/15569527.2020.1722153,2020,2020
10.1080/17458080.2011.586369,2020,2012
10.1080/19390211.2018.1494661,2020,2018
10.1080/21691401.2019.1576708,2020,2020
10.1080/21691401.2019.1600530,2020,2019
10.1080/21691401.2019.1617727,2020,2019
10.1080/21691401.2019.1640708,2020,2019
10.1080/21691401.2019.1652629,2020,2020
10.1080/21691401.2019.1673765,2020,2019
10.1080/21691401.2019.1709861,2020,2020
10.1080/21691401.2020.1725537,2020,2020
10.1080/2331186x.2019.1613007,2020,2019
10.1088/1361-6498/aa6094,2020,2017
10.1088/1742-6596/1414/1/012020,2020,2019
10.1088/1742-6596/1427/1/012012,2020,2020
10.1088/1742-6596/1432/1/012030,2020,2019
10.1088/1742-6596/1432/1/012033,2020,2019
10.1088/1742-6596/1432/1/012076,2020,2019
10.1088/1742-6596/1432/1/012096,2020,2019
10.1088/1742-6596/795/1/012014,2020,2016
10.1088/1755-1315/276/1/012012,2020,2019
10.1088/1757-899x/750/1/012095,2020,2020
10.1088/1757-899x/872/1/012031,2020,2020
10.1088/2053-1591/ab24fc,2020,2019
10.1088/2053-1591/ab748a,2020,2020
10.1088/2515-7639/ab17e5,2020,2019
10.1089/acu.2020.1416,2020,2020
10.1089/cbr.2019.3275,2020,2020
10.1089/dna.2015.3121,2020,2016
10.1093/aje/kwy283,2020,2019
10.1093/bja/71.2.277,2020,1993
10.1093/bja/73.5.639,2020,1994
10.1093/bja/75.6.740,2020,1995
10.1093/ecam/nem178,2020,2008
10.1093/ecco-jcc/jjy222.714,2020,2019
10.1093/geront/gnz086,2020,2019
10.1093/gji/ggx371,2020,2017
10.1093/gji/ggy409,2020,2018
10.1093/gji/ggy487,2020,2018
10.1093/gji/ggz130,2020,2019
10.1093/gji/ggz273,2020,2019
10.1093/jb/mvaa001,2020,2020
10.1093/jcr/ucy053,2020,2018
10.1093/jge/aa6b28,2020,2017
10.1093/jge/aabc74,2020,2018
10.1093/jge/gxz005,2020,2019
10.1093/jxb/eru459,2020,2014
10.1093/jxb/ery342,2020,2018
10.1093/mnrasl/slz185,2020,2019
10.1093/nar/gkw871,2020,2016
10.1093/oso/9780198806035.003.0006,2020,2017
10.1093/socrel/srz006,2020,2019
10.1093/toxsci/kfs242,2020,2012
10.1097/00000539-199503000-00008,2020,1995
10.1097/00000539-199803000-00010,2020,1998
10.1097/00000539-200010000-00022,2020,2000
10.1097/00005053-195111350-00001,2020,1951
10.1097/aln.0000000000002816,2020,2019
10.1097/cmr.0000000000000684,2020,2020
10.1097/eja.0000000000001196,2020,2020
10.1097/fjc.0000000000000680,2020,2019
10.1097/hjh.0000000000002500,2020,2020
10.1097/hp.0000000000001112,2020,2019
10.1097/md.0000000000012746,2020,2018
10.1097/md.0000000000014108,2020,2019
10.1097/md.0000000000018915,2020,2020
10.1097/md.0000000000019789,2020,2020
10.1097/md.0000000000022022,2020,2020
10.1098/rsob.180132,2020,2018
10.1098/rspb.2015.2888,2020,2016
10.1101/2020.01.24.919241,2020,2020
10.1101/2020.02.10.20021675,2020,2020
10.1101/2020.04.04.025080,2020,2020
10.1101/2020.05.01.20087114,2020,2020
10.1101/2020.05.13.20094193,2020,2020
10.1101/2020.06.11.20128231,2020,2020
10.1101/2020.08.20.259804v1,2020,2020
10.1101/2020.09.10.20192153,2020,2020
10.1101/451724,2020,2018
10.1101/cshperspect.a033415,2020,2017
10.1103/physreva.91.032505,2020,2015
10.1103/physrevlett.120.237201,2020,2018
10.1103/physrevlett.125.016001,2020,2020
10.1108/ijoa-06-2019-1811,2020,2019
10.1108/jpbm-04-2020-2862,2020,2020
10.1109/access.2020.2974059,2020,2020
10.1109/access.2020.2990725,2020,2020
10.1109/access.2020.3009993,2020,2020
10.1109/access.2020.3021709,2020,2020
10.1109/atsip49331.2020.9231751,2020,2020
10.1109/confluence47617.2020.9058060,2020,2020
10.1109/icassp40776.2020.9054439,2020,2020
10.1109/icccnt49239.2020.9225680,2020,2020
10.1109/iccia49288.2019.9030902,2020,2019
10.1109/icimia48430.2020.9074865,2020,2020
10.1109/icimia48430.2020.9074945,2020,2020
10.1111/1475-6765.12283,2020,2018
10.1111/anae.14939,2020,2019
10.1111/and.13484,2020,2019
10.1111/bcpt.12670,2020,2016
10.1111/bcpt.13285,2020,2019
10.1111/bph.14834,2020,2019
10.1111/bph.15308,2020,2020
10.1111/cas.13575,2020,2018
10.1111/cns.13154,2020,2019
10.1111/eci.12717,2020,2016
10.1111/j.1365-2265.2007.03059.x,2020,2007
10.1111/j.1365-2567.2009.03148.x,2020,2009
10.1111/j.1365-2958.2007.05928.x,2020,2007
10.1111/j.1471-4159.2007.04469.x,2020,2007
10.1111/j.1708-8208.2011.00337.x,2020,2011
10.1111/micc.12601,2020,2019
10.1111/odi.12165,2020,2013
10.1111/pce.13710,2020,2019
10.1111/sltb.12590,2020,2020
10.1111/tbed.13407,2020,2019
10.1113/ep087329,2020,2020
10.1126/science.1136699,2020,2007
10.1126/science.aaz9139,2020,2020
10.1128/jcm.02540-14,2020,2015
10.1128/jvi.01570-14,2020,2014
10.1128/mcb.00045-06,2020,2006
10.1128/mcb.00925-10,2020,2011
10.1134/s003809461905006x,2020,2019
10.1139/bcb-2014-0114,2020,2014
10.1139/w10-094,2020,2010
10.1140/epjc/s10052-019-7582-x,2020,2020
10.1140/epjp/i2019-12755-2,2020,2019
10.1142/s0218488520400176,2020,2020
10.1145/3376930.3376952,2020,2019
10.1146/annurev-vision-091517-034018,2020,2018
10.1152/ajpcell.00377.2019,2020,2020
10.1152/ajpcell.00576.2019,2020,2020
10.1152/ajpgi.00042.2020,2020,2020
10.1155/2008/524142,2020,2008
10.1155/2008/649808,2020,2008
10.1155/2010/748919,2020,2020
10.1155/2011/301873,2020,2011
10.1155/2013/617243,2020,2013
10.1155/2014/208072,2020,2014
10.1155/2014/272814,2020,2014
10.1155/2014/827989,2020,2014
10.1155/2014/912746,2020,2014
10.1155/2015/490681,2020,2015
10.1155/2015/532984,2020,2015
10.1155/2016/5846865,2020,2016
10.1155/2016/7132158,2020,2016
10.1155/2018/2548217,2020,2018
10.1155/2019/1857086,2020,2019
10.1155/2019/6175206,2020,2019
10.1155/2020/1410808,2020,2020
10.1158/0008-5472.can-10-1119,2020,2010
10.1159/000370196,2020,2015
10.1159/000443123,2020,2016
10.1159/000453189,2020,2016
10.1159/000477118,2020,2017
10.1159/000491718,2020,2018
10.1159/000492096,2020,2018
10.1159/000495706,2020,2018
10.1161/hcq.13.suppl_1.211,2020,2020
10.1161/hypertensionaha.119.14508,2020,2020
10.1161/jaha.120.015959,2020,2020
10.1161/strokeaha.115.008886,2020,2015
10.1162/jocn_a_00832,2020,2015
10.1163/15685349-12341333,2020,2017
10.1163/15685349-12341340,2020,2017
10.1163/9789004322868_002,2020,2016
10.1163/9789004322868_004,2020,2016
10.1163/9789004322868_009,2020,2016
10.1163/9789004322868_010,2020,2016
10.1163/9789004322868_011,2020,2016
10.11637/kjpa.2004.17.1.31,2020,2004
10.11637/kjpa.2004.17.3.231,2020,2004
10.11637/kjpa.2006.19.1.49,2020,2006
10.11637/kjpa.2008.21.1.31,2020,2008
10.1165/rcmb.2016-0310oc,2020,2017
10.1172/jci24813,2020,2005
10.1177/0024363919863548,2020,2019
10.1177/00332941930733pt101,2020,1993
10.1177/0146167218795157,2020,2019
10.1177/0924015917724654,2020,2017
10.1177/0924015917737912,2020,2017
10.1177/0954405418780179,2020,2018
10.1177/0956797619897915,2020,2020
10.1177/0959651819864851,2020,2019
10.1177/0961203320935987,2020,2020
10.1177/0961463x15577256,2020,2015
10.1177/1054137319836004,2020,2019
10.1177/1056789518815219,2020,2018
10.1177/1077546320924497,2020,2020
10.1177/1354856517703963,2020,2017
10.1177/1460458219891384,2020,2019
10.1177/1460458219893850,2020,2020
10.1177/1477370819839620,2020,2019
10.1177/1535370218823549,2020,2019
10.1177/1753193419852612,2020,2019
10.1177/2050157920904980,2020,2020
10.1186/1471-2407-13-182,2020,2013
10.1186/s12870-019-1948-y,2020,2019
10.1186/s12874-020-00974-4,2020,2020
10.1186/s12880-019-0344-2,2020,2019
10.1186/s12896-017-0409-7,2020,2018
10.1186/s12935-020-01433-2,2020,2020
10.1186/s12938-018-0571-8,2020,2018
10.1186/s12967-017-1187-7,2020,2017
10.1186/s13034-018-0219-2,2020,2018
10.1186/s13045-017-0493-0,2020,2017
10.1186/s13046-018-0910-4,2020,2018
10.1186/s13660-015-0621-8,2020,2015
10.1186/s13660-017-1357-4,2020,2017
10.1186/s13660-019-2166-8,2020,2019
10.1186/s13661-014-0245-9,2020,2014
10.1186/s13661-015-0363-z,2020,2015
10.1186/s13661-015-0421-6,2020,2015
10.1186/s13661-015-0496-0,2020,2015
10.1186/s13661-016-0642-3,2020,2016
10.1186/s13661-018-0959-1,2020,2018
10.1186/s13662-017-1213-3,2020,2017
10.1186/s13663-015-0342-1,2020,2015
10.1186/s13663-015-0443-x,2020,2015
10.1186/s40748-019-0111-y,2020,2019
10.1186/s40981-016-0061-6,2020,2016
10.1186/s43044-020-00091-z,2020,2020
10.1190/geo2018-0881.1,2020,2019
10.1210/en.2019-00259,2020,2019
10.1210/en.2019-00483,2020,2019
10.1210/en.2019-00556,2020,2019
10.1212/01.wnl.0000047345.05818.8b,2020,2003
10.1213/00000539-199302000-00006,2020,1993
10.1213/01.ane.0000089961.15975.78,2020,2003
10.1242/jeb.224642,2020,2020
10.1248/yakushi.129.203,2020,2009
10.12737/18339,2020,2016
10.1302/0301-620x.99b12.bjj-2017-0371.r2,2020,2017
10.1371/journal.pone.0007971,2020,2009
10.1371/journal.pone.0013731,2020,2010
10.1371/journal.pone.0017123,2020,2011
10.1371/journal.pone.0024849,2020,2011
