openalex_author_id,author,paper_key,doi,source_author_names,publication_year,retraction_year,retraction_lag_years,match_type
A5100441730,Wei Zhang,doi:10.1016/j.molstruc.2019.127439,10.1016/j.molstruc.2019.127439,Wei Zhang,2019,2023,4,Exact
A5100441730,Wei Zhang,doi:10.1016/j.molstruc.2020.129673,10.1016/j.molstruc.2020.129673,Wei Zhang,2020,2023,3,Exact
A5100441739,Wei Zhang,doi:10.1155/2022/6890790,10.1155/2022/6890790,Wei Zhang,2022,2023,1,Exact
A5100441748,Wei Zhang,doi:10.3892/ijo.2014.2577,10.3892/ijo.2014.2577,Wei Zhang,2014,2021,7,Exact
A5100441749,Wei Zhang,doi:10.1155/2021/6902998,10.1155/2021/6902998,Wei Zhang,2021,2023,2,Exact
A5100441765,Wei Zhang,doi:10.1016/j.ymthe.2021.02.008,10.1016/j.ymthe.2021.02.008,Wei Zhang,2021,2022,1,Exact
A5100441775,Wei Zhang,doi:10.1371/journal.pone.0051549,10.1371/journal.pone.0051549,Wei Zhang,2012,2014,2,Exact
A5100441781,Wei Zhang,doi:10.1007/s10238-021-00721-z,10.1007/s10238-021-00721-z,Wei Zhang,2021,2023,2,Exact
A5100441786,Wei Zhang,doi:10.1002/jcb.27580,10.1002/jcb.27580,Wei Zhang,2018,2021,3,Exact
A5100441786,Wei Zhang,doi:10.18632/oncotarget.9480,10.18632/oncotarget.9480,Wei Zhang,2016,2024,8,Exact
A5100441816,Wei Zhang,doi:10.3389/fphar.2019.00936,10.3389/fphar.2019.00936,Wei Zhang,2019,2022,3,Exact
A5100445061,Yu Wang,doi:10.1088/1742-6596/1915/3/032004,10.1088/1742-6596/1915/3/032004,Yu Wang,2021,2022,1,Exact
A5100445094,Yu Wang,doi:10.3389/fnins.2020.616258,10.3389/fnins.2020.616258,Yu Wang,2021,2025,4,Exact
A5100445097,Yu Wang,doi:10.12659/msm.902374,10.12659/msm.902374,Yu Wang,2017,2019,2,Exact
A5100445098,Yu Wang,doi:10.1016/j.msard.2020.102277,10.1016/j.msard.2020.102277,Yu Wang,2020,2020,0,Exact
A5100445121,Yu Wang,doi:10.1016/j.avb.2021.101700,10.1016/j.avb.2021.101700,Yu Wang,2021,2023,2,Exact
A5100445130,Yu Wang,doi:10.1155/2021/8180154,10.1155/2021/8180154,Yu Wang,2021,2024,3,Exact
A5100445154,Yu Wang,doi:10.1097/brs.0000000000000773,10.1097/brs.0000000000000773,Yu Wang,2015,2015,0,Exact
A5100445155,Yu Wang,doi:10.1002/jcb.27150,10.1002/jcb.27150,Yu Wang,2018,2021,3,Exact
A5100445163,Yu Wang,doi:10.1186/s13046-019-1046-x,10.1186/s13046-019-1046-x,Yu Wang,2019,2022,3,Exact
A5100445170,Yu Wang,doi:10.3389/fendo.2020.613879,10.3389/fendo.2020.613879,Yu Wang,2021,2024,3,Exact
A5100445193,Yu Wang,doi:10.1159/000491539,10.1159/000491539,Yu Wang,2018,2021,3,Exact
A5100445193,Yu Wang,doi:10.1016/j.yexmp.2022.104775,10.1016/j.yexmp.2022.104775,Yu Wang,2019,2022,3,Exact
A5100445193,Yu Wang,doi:10.1155/2022/8366569,10.1155/2022/8366569,Yu Wang,2022,2023,1,Exact
A5100445193,Yu Wang,doi:10.3892/mmr.2017.8131,10.3892/mmr.2017.8131,Yu Wang,2017,2023,6,Exact
A5100445218,Yu Wang,doi:10.3233/ifs-179199,10.3233/ifs-179199,Yu Wang,2019,2025,6,Exact
A5100445227,Yu Wang,doi:10.1109/icbbe.2011.5781583,10.1109/icbbe.2011.5781583,Yu Wang,2011,2011,0,Exact
A5100445230,Yu Wang,doi:10.1007/s00432-013-1466-5,10.1007/s00432-013-1466-5,Yu Wang,2013,2015,2,Exact
A5100445244,Yu Wang,doi:10.1155/2022/9640326,10.1155/2022/9640326,Yu Wang,2022,2023,1,Exact
A5100445247,Yu Wang,doi:10.1016/j.taap.2020.115208,10.1016/j.taap.2020.115208,Yu Wang,2020,2020,0,Exact
A5100445255,Yu Wang,doi:10.1158/0008-5472.can-06-2971,10.1158/0008-5472.can-06-2971,Yu Wang,2007,2021,14,Exact
A5100445255,Yu Wang,doi:10.1074/jbc.m707465200,10.1074/jbc.m707465200,Yu Wang,2007,2022,15,Exact
A5100445287,Yu Wang,doi:10.1016/j.neucom.2013.08.027,10.1016/j.neucom.2013.08.027,Yu Wang,2013,2018,5,Exact
A5100445290,Yu Wang,doi:10.3233/ch-221551,10.3233/ch-221551,Yu Wang,2022,2025,3,Exact
A5100445300,Yu Wang,doi:10.1002/zaac.201800280,10.1002/zaac.201800280,Yu Wang,2018,2024,6,Exact
A5100445312,Yu Wang,doi:10.1155/2022/1801037,10.1155/2022/1801037,Yu Wang,2022,2023,1,Exact
A5100445334,Yu Wang,doi:10.2478/s13536-014-0221-1,10.2478/s13536-014-0221-1,Yu Wang,2014,2016,2,Exact
A5100445337,Yu Wang,doi:10.1002/ajh.27090,10.1002/ajh.27090,Yu Wang,2023,2024,1,Exact
A5100445337,Yu Wang,doi:10.3892/ijo.2018.4293,10.3892/ijo.2018.4293,Yu Wang,2018,2025,7,Exact
A5100445346,Yu Wang,doi:10.1089/dna.2017.3798,10.1089/dna.2017.3798,Yu Wang,2017,2017,0,Exact
A5100445346,Yu Wang,doi:10.1016/j.prp.2020.152903,10.1016/j.prp.2020.152903,Yu Wang,2020,2022,2,Exact
A5100445346,Yu Wang,doi:10.1002/jcp.29881,10.1002/jcp.29881,Yu Wang,2020,2023,3,Exact
A5100445351,Yu Wang,doi:10.1186/2047-783x-18-26,10.1186/2047-783x-18-26,Yu Wang,2013,2015,2,Exact
A5100445386,Yu Wang,doi:10.1186/1471-230x-11-60,10.1186/1471-230x-11-60,Yu Wang,2011,2021,10,Exact
A5100445392,Yu Wang,doi:10.1109/icbbe.2011.5781596,10.1109/icbbe.2011.5781596,Yu Wang,2011,2011,0,Exact
A5100446027,Hao Wang,doi:10.1159/000485360,10.1159/000485360,Hao Wang,2017,2021,4,Exact
A5100446035,Hao Wang,doi:10.1093/jb/mvaa001,10.1093/jb/mvaa001,Hao Wang,2020,2020,0,Exact
A5100446035,Hao Wang,doi:10.1038/s41467-018-07998-x,10.1038/s41467-018-07998-x,Hao Wang,2019,2023,4,Exact
A5100446035,Hao Wang,doi:10.1155/2021/7773163,10.1155/2021/7773163,Hao Wang,2021,2023,2,Exact
A5100446043,Hao Wang,doi:10.1155/2022/5358030,10.1155/2022/5358030,Hao Wang,2022,2023,1,Exact
A5100446062,Hao Wang,doi:10.1007/s11051-013-1947-0,10.1007/s11051-013-1947-0,Hao Wang,2013,2013,0,Exact
A5100446064,Hao Wang,doi:10.1155/2022/1466261,10.1155/2022/1466261,Hao Wang,2022,2023,1,Exact
A5100446064,Hao Wang,doi:10.1155/2022/7196599,10.1155/2022/7196599,Hao Wang,2022,2023,1,Exact
A5100446065,Hao Wang,doi:10.1155/2023/9910542,10.1155/2023/9910542,Hao Wang,2023,2023,0,Exact
A5100446072,Hao Wang,doi:10.3727/096504016x14719078133366,10.3727/096504016x14719078133366,Hao Wang,2017,2024,7,Exact
A5100446081,Hao Wang,doi:10.1155/2022/2549845,10.1155/2022/2549845,Hao Wang,2022,2023,1,Exact
A5100446090,Hao Wang,doi:10.1155/2022/9197369,10.1155/2022/9197369,Hao Wang,2022,2023,1,Exact
A5100446100,Hao Wang,doi:10.1155/2022/6732914,10.1155/2022/6732914,Hao Wang,2022,2023,1,Exact
A5100446107,Hao Wang,doi:10.1155/2021/6103092,10.1155/2021/6103092,Hao Wang,2021,2023,2,Exact
A5100446107,Hao Wang,doi:10.1007/s10616-021-00472-5,10.1007/s10616-021-00472-5,Hao Wang,2021,2024,3,Exact
A5100446107,Hao Wang,doi:10.3892/etm.2017.5664,10.3892/etm.2017.5664,Hao Wang,2017,2024,7,Exact
A5100446142,Hao Wang,doi:10.3892/etm.2018.5724,10.3892/etm.2018.5724,Hao Wang,2018,2023,5,Exact
A5100446146,Hao Wang,doi:10.1155/2022/1938325,10.1155/2022/1938325,Hao Wang,2022,2023,1,Exact
A5100446167,Hao Wang,doi:10.1155/2021/2105176,10.1155/2021/2105176,Hao Wang,2021,2023,2,Exact
A5100446222,Hao Wang,doi:10.1109/icbbe.2011.5780998,10.1109/icbbe.2011.5780998,Hao Wang,2011,2011,0,Exact
A5100446222,Hao Wang,doi:10.1109/icbbe.2011.5781106,10.1109/icbbe.2011.5781106,Hao Wang,2011,2011,0,Exact
A5100446222,Hao Wang,doi:10.1109/icbbe.2011.5781107,10.1109/icbbe.2011.5781107,Hao Wang,2011,2011,0,Exact
A5100448816,Feng Li,doi:10.1155/2022/9644466,10.1155/2022/9644466,Feng Li,2022,2023,1,Exact
A5100448816,Feng Li,doi:10.3892/or.2016.4594,10.3892/or.2016.4594,Feng Li,2016,2025,9,Exact
A5100448822,Feng Li,doi:10.1016/j.jstrokecerebrovasdis.2018.11.028,10.1016/j.jstrokecerebrovasdis.2018.11.028,Feng Li,2018,2022,4,Exact
A5100448825,Feng Li,doi:10.1159/000487455,10.1159/000487455,Feng Li,2018,2024,6,Exact
A5100448832,Feng Li,doi:10.1007/s10876-018-1431-1,10.1007/s10876-018-1431-1,Feng Li,2018,2024,6,Exact
A5100448854,Feng Li,doi:10.1016/j.solener.2019.11.046,10.1016/j.solener.2019.11.046,Feng Li,2019,2021,2,Exact
A5100448921,Feng Li,doi:10.3233/jifs-232272,10.3233/jifs-232272,Feng Li,2023,2025,2,Exact
A5100448933,Feng Li,doi:10.3233/jifs-234686,10.3233/jifs-234686,Feng Li,2024,2024,0,Exact
A5100448936,Feng Li,doi:10.1016/j.jbc.2022.101775,10.1016/j.jbc.2022.101775,Feng Li,2022,2022,0,Exact
A5100448936,Feng Li,doi:10.3892/or.2017.5794,10.3892/or.2017.5794,Feng Li,2017,2023,6,Exact
A5100448936,Feng Li,doi:10.1002/jcb.27154,10.1002/jcb.27154,Feng Li,2018,2024,6,Exact
A5100448936,Feng Li,doi:10.1155/2022/8131531,10.1155/2022/8131531,Feng Li,2022,2024,2,Exact
A5100448945,Feng Li,doi:10.3181/0806-rm-197,10.3181/0806-rm-197,Feng Li,2008,2022,14,Exact
A5100448982,Feng Li,doi:10.1155/2022/5935102,10.1155/2022/5935102,Feng Li,2022,2022,0,Exact
A5100448982,Feng Li,doi:10.7754/clin.lab.2020.200519,10.7754/clin.lab.2020.200519,Feng Li,2021,2023,2,Exact
A5100448990,Feng Li,doi:10.1016/j.ceramint.2020.09.239,10.1016/j.ceramint.2020.09.239,Feng Li,2021,2024,3,Exact
A5100448999,Feng Li,doi:10.1155/2022/3127899,10.1155/2022/3127899,Feng Li,2022,2023,1,Exact
A5100449076,Bin Wang,doi:10.1155/2021/5920035,10.1155/2021/5920035,Bin Wang,2021,2023,2,Exact
A5100449591,Jing Yang,doi:10.1177/0300060518819372,10.1177/0300060518819372,Jing Yang,2019,2024,5,Exact
A5100449592,Jing Yang,doi:10.2147/ijn.s56756,10.2147/ijn.s56756,Jing Yang,2014,2023,9,Exact
A5100450126,Jun Chen,doi:10.3892/or.2017.5781,10.3892/or.2017.5781,Jun Chen,2017,2022,5,Exact
A5100450146,Jun Chen,doi:10.1016/j.jics.2021.100252,10.1016/j.jics.2021.100252,Jun Chen,2021,2023,2,Exact
A5100450147,Jun Chen,doi:10.1371/journal.pone.0172470,10.1371/journal.pone.0172470,Jun Chen,2017,2017,0,Exact
A5100450173,Jun Chen,doi:10.1002/jcp.28071,10.1002/jcp.28071,Jun Chen,2019,2022,3,Exact
A5100450174,Jun Chen,doi:10.1074/jbc.m109.094060,10.1074/jbc.m109.094060,Jun Chen,2010,2016,6,Exact
A5100450174,Jun Chen,doi:10.3233/cbm-170310,10.3233/cbm-170310,Jun Chen,2017,2020,3,Exact
A5100450174,Jun Chen,doi:10.1002/jcp.28550,10.1002/jcp.28550,Jun Chen,2019,2023,4,Exact
A5100450174,Jun Chen,doi:10.1042/bsr20160576,10.1042/bsr20160576,Jun Chen,2017,2023,6,Exact
A5100450183,Jun Chen,doi:10.1097/md.0000000000008414,10.1097/md.0000000000008414,Jun Chen,2017,2018,1,Exact
A5100450187,Jun Chen,doi:10.3892/ijo.2018.4637,10.3892/ijo.2018.4637,Jun Chen,2018,2024,6,Exact
A5100450196,Jun Chen,doi:10.1007/s12026-014-8613-1,10.1007/s12026-014-8613-1,Jun Chen,2014,2015,1,Exact
A5100450200,Jun Chen,doi:10.3390/app122412818,10.3390/app122412818,Jun Chen,2022,2024,2,Exact
A5100450204,Jun Chen,doi:10.1155/2022/6776050,10.1155/2022/6776050,Jun Chen,2022,2024,2,Exact
A5100450207,Jun Chen,doi:10.1155/2021/2993870,10.1155/2021/2993870,Jun Chen,2021,2023,2,Exact
A5100450217,Jun Chen,doi:10.1109/icbbe.2011.5781586,10.1109/icbbe.2011.5781586,Jun Chen,2011,2011,0,Exact
A5100450234,Jun Chen,doi:10.1186/2047-783x-18-58,10.1186/2047-783x-18-58,Jun Chen,2013,2015,2,Exact
A5100450240,Jun Chen,doi:10.1016/j.arabjc.2020.06.021,10.1016/j.arabjc.2020.06.021,Jun Chen,2020,2023,3,Exact
A5100450254,Jun Chen,doi:10.12659/msm.912470,10.12659/msm.912470,Jun Chen,2018,2021,3,Exact
A5100450261,Jun Chen,doi:10.1109/qr2mse.2013.6625869,10.1109/qr2mse.2013.6625869,Jun Chen,2013,2013,0,Exact
A5100450273,Jun Chen,doi:10.1155/2022/5509129,10.1155/2022/5509129,Jun Chen,2022,2023,1,Exact
A5100450278,Jun Chen,doi:10.1097/tp.0b013e31816b67e4,10.1097/tp.0b013e31816b67e4,Jun Chen,2008,2019,11,Exact
A5100450278,Jun Chen,doi:10.1007/s11082-024-06313-x,10.1007/s11082-024-06313-x,Jun Chen,2024,2024,0,Exact
A5100452041,Wei Zhang,doi:10.1016/j.nlm.2013.11.016,10.1016/j.nlm.2013.11.016,Wei Zhang,2014,2015,1,Exact
A5100452041,Wei Zhang,doi:10.1371/journal.pone.0137579,10.1371/journal.pone.0137579,Wei Zhang,2015,2019,4,Exact
A5100452044,Wei Zhang,doi:10.1080/21691401.2019.1640233,10.1080/21691401.2019.1640233,Wei Zhang,2019,2021,2,Exact
A5100452376,Jing Wang,doi:10.1016/j.lfs.2020.117425,10.1016/j.lfs.2020.117425,Jing Wang,2020,2024,4,Exact
A5100453004,Fang Liu,doi:10.3109/10428194.2012.754888,10.3109/10428194.2012.754888,Fang Liu,2013,2020,7,Exact
A5100453027,Fang Liu,doi:10.1155/2022/6605935,10.1155/2022/6605935,Fang Liu,2022,2023,1,Exact
A5100453027,Fang Liu,doi:10.1007/s13132-023-01498-0,10.1007/s13132-023-01498-0,Fang Liu,2023,2025,2,Exact
A5100453043,Fang Liu,doi:10.1002/mgg3.1043,10.1002/mgg3.1043,Fang Liu,2019,2022,3,Exact
A5100453051,Fang Liu,doi:10.1155/2021/9141023,10.1155/2021/9141023,Fang Liu,2021,2024,3,Exact
A5100453070,Fang Liu,doi:10.1016/j.celrep.2016.01.032,10.1016/j.celrep.2016.01.032,Fang Liu,2016,2016,0,Exact
A5100453075,Fang Liu,doi:10.1109/icnc.2011.6022233,10.1109/icnc.2011.6022233,Fang Liu,2011,2011,0,Exact
A5100453091,Fang Liu,doi:10.1080/21691401.2019.1573738,10.1080/21691401.2019.1573738,Fang Liu,2019,2021,2,Exact
A5100453099,Fang Liu,doi:10.1155/2021/6645252,10.1155/2021/6645252,Fang Liu,2021,2024,3,Exact
A5100453114,Fang Liu,doi:10.1039/c9ra01623f,10.1039/c9ra01623f,Fang Liu,2019,2022,3,Exact
A5100453114,Fang Liu,doi:10.1039/c7ra08823j,10.1039/c7ra08823j,Fang Liu,2017,2023,6,Exact
A5100453114,Fang Liu,doi:10.1165/rcmb.2006-0214oc,10.1165/rcmb.2006-0214oc,Fang Liu,2006,2023,17,Exact
A5100453114,Fang Liu,doi:10.1165/rcmb.4851,10.1165/rcmb.4851,Fang Liu,2002,2023,21,Exact
A5100453114,Fang Liu,doi:10.1111/jcmm.15167,10.1111/jcmm.15167,Fang Liu,2020,2024,4,Exact
A5100453114,Fang Liu,doi:10.3233/ch-221551,10.3233/ch-221551,Fang Liu,2022,2025,3,Exact
A5100453115,Fang Liu,doi:10.1177/00207209211003206,10.1177/00207209211003206,Fang Liu,2021,2023,2,Exact
A5100453121,Fang Liu,doi:10.1155/2022/9618193,10.1155/2022/9618193,Fang Liu,2022,2023,1,Exact
A5100453122,Fang Liu,doi:10.1109/qr2mse.2013.6625853,10.1109/qr2mse.2013.6625853,Fang Liu,2013,2013,0,Exact
A5100453122,Fang Liu,doi:10.1155/2022/1288233,10.1155/2022/1288233,Fang Liu,2022,2022,0,Exact
A5100453123,Fang Liu,doi:10.1007/s10863-018-9763-y,10.1007/s10863-018-9763-y,Fang Liu,2018,2024,6,Exact
A5100453126,Fang Liu,doi:10.1155/2022/1937714,10.1155/2022/1937714,Fang Liu,2022,2023,1,Exact
A5100453126,Fang Liu,doi:10.1155/2022/7874751,10.1155/2022/7874751,Fang Liu,2022,2023,1,Exact
A5100453381,Tao Wang,doi:10.1039/c7ta05459a,10.1039/c7ta05459a,Tao Wang,2017,2019,2,Exact
A5100453396,Tao Wang,doi:10.1016/j.bbrc.2016.05.128,10.1016/j.bbrc.2016.05.128,Tao Wang,2016,2016,0,Exact
A5100453396,Tao Wang,doi:10.1186/1746-1596-8-104,10.1186/1746-1596-8-104,Tao Wang,2013,2019,6,Exact
A5100453396,Tao Wang,doi:10.1186/1479-5876-11-301,10.1186/1479-5876-11-301,Tao Wang,2013,2020,7,Exact
A5100453396,Tao Wang,doi:10.2147/cmar.s239796,10.2147/cmar.s239796,Tao Wang,2020,2020,0,Exact
A5100453396,Tao Wang,doi:10.3892/mmr.2017.7440,10.3892/mmr.2017.7440,Tao Wang,2017,2020,3,Exact
A5100453396,Tao Wang,doi:10.1016/j.biopha.2018.08.164,10.1016/j.biopha.2018.08.164,Tao Wang,2018,2023,5,Exact
A5100453396,Tao Wang,doi:10.1186/s13046-020-01606-x,10.1186/s13046-020-01606-x,Tao Wang,2020,2023,3,Exact
A5100453405,Tao Wang,doi:10.1038/srep10412,10.1038/srep10412,Tao Wang,2015,2025,10,Exact
A5100453415,Tao Wang,doi:10.1016/j.jacbts.2019.10.006,10.1016/j.jacbts.2019.10.006,Tao Wang,2020,2022,2,Exact
A5100453429,Tao Wang,doi:10.1155/2022/4954185,10.1155/2022/4954185,Tao Wang,2022,2023,1,Exact
A5100453431,Tao Wang,doi:10.1039/c8ra03679a,10.1039/c8ra03679a,Tao Wang,2018,2021,3,Exact
A5100453450,Tao Wang,doi:10.1097/md.0000000000006042,10.1097/md.0000000000006042,Tao Wang,2017,2017,0,Exact
A5100453450,Tao Wang,doi:10.1136/bmjopen-2021-056878,10.1136/bmjopen-2021-056878,Tao Wang,2022,2024,2,Exact
A5100453455,Tao Wang,doi:10.1007/s11356-022-20358-z,10.1007/s11356-022-20358-z,Tao Wang,2022,2024,2,Exact
A5100453495,Tao Wang,doi:10.1007/s10586-019-02980-8,10.1007/s10586-019-02980-8,Tao Wang,2019,2022,3,Exact
A5100453495,Tao Wang,doi:10.3233/jifs-235903,10.3233/jifs-235903,Tao Wang,2024,2024,0,Exact
A5100453502,Tao Wang,doi:10.3892/mmr.2016.5047,10.3892/mmr.2016.5047,Tao Wang,2016,2016,0,Exact
A5100453525,Tao Wang,doi:10.1186/s12943-015-0315-3,10.1186/s12943-015-0315-3,Tao Wang,2015,2019,4,Exact
A5100453530,Tao Wang,doi:10.1186/s12906-020-03014-2,10.1186/s12906-020-03014-2,Tao Wang,2020,2024,4,Exact
A5100453570,Tao Wang,doi:10.1007/s10620-012-2395-x,10.1007/s10620-012-2395-x,Tao Wang,2012,2019,7,Exact
A5100453572,Tao Wang,doi:10.1080/23802359.2018.1483763,10.1080/23802359.2018.1483763,Tao Wang,2018,2020,2,Exact
A5100453579,Tao Wang,doi:10.1109/icnc.2011.6022350,10.1109/icnc.2011.6022350,Tao Wang,2011,2011,0,Exact
A5100453584,Tao Wang,doi:10.1155/2021/6635829,10.1155/2021/6635829,Tao Wang,2021,2023,2,Exact
A5100453599,Tao Wang,doi:10.1109/icebeg.2011.5881430,10.1109/icebeg.2011.5881430,Tao Wang,2011,2011,0,Exact
A5100453627,Tao Wang,doi:10.1186/1746-1596-8-179,10.1186/1746-1596-8-179,Tao Wang,2013,2017,4,Exact
A5100453630,Tao Wang,doi:10.1073/pnas.062010399,10.1073/pnas.062010399,Tao Wang,2002,2016,14,Exact
A5100453651,Tao Wang,doi:10.1021/acs.oprd.7b00290,10.1021/acs.oprd.7b00290,Tao Wang,2017,2018,1,Exact
A5100453659,Tao Wang,doi:10.1371/journal.pone.0056966,10.1371/journal.pone.0056966,Tao Wang,2013,2021,8,Exact
A5100453659,Tao Wang,doi:10.1007/s10142-023-01096-y,10.1007/s10142-023-01096-y,Tao Wang,2023,2024,1,Exact
A5100453670,Tao Wang,doi:10.1177/1753193418773256,10.1177/1753193418773256,Tao Wang,2018,2019,1,Exact
A5100453671,Tao Wang,doi:10.1155/2022/7095423,10.1155/2022/7095423,Tao Wang,2022,2023,1,Exact
A5100453680,Tao Wang,doi:10.1097/md.0000000000000064,10.1097/md.0000000000000064,Tao Wang,2014,2014,0,Exact
A5100453680,Tao Wang,doi:10.2147/ott.s122803,10.2147/ott.s122803,Tao Wang,2017,2022,5,Exact
A5100453682,Tao Wang,doi:10.3389/fphar.2018.00881,10.3389/fphar.2018.00881,Tao Wang,2018,2025,7,Exact
A5100453688,Tao Wang,doi:10.1159/000475915,10.1159/000475915,Tao Wang,2017,2021,4,Exact
A5100453700,Tao Wang,doi:10.1039/c9ra01785b,10.1039/c9ra01785b,Tao Wang,2019,2021,2,Exact
A5100453716,Tao Wang,doi:10.1042/bsr20192414,10.1042/bsr20192414,Tao Wang,2019,2020,1,Exact
A5100453732,Tao Wang,doi:10.1155/2021/4516133,10.1155/2021/4516133,Tao Wang,2021,2023,2,Exact
A5100453873,Wei Wang,doi:10.2147/copd.s282214,10.2147/copd.s282214,Wei Wang,2020,2021,1,Exact
A5100453999,Jie Li,doi:10.1109/icbbe.2011.5780788,10.1109/icbbe.2011.5780788,Jie Li,2011,2011,0,Exact
A5100454002,Jie Liu,doi:10.2147/dddt.s514091,10.2147/dddt.s514091,Jie Liu,2025,2025,0,Exact
A5100454004,Jie Liu,doi:10.1007/s10753-021-01441-y,10.1007/s10753-021-01441-y,Jie Liu,2021,2024,3,Exact
A5100454012,Jie Liu,doi:10.1016/j.arabjc.2022.103713,10.1016/j.arabjc.2022.103713,Jie Liu,2022,2023,1,Exact
A5100454028,Jie Liu,doi:10.1155/2022/9855770,10.1155/2022/9855770,Jie Liu,2022,2023,1,Exact
A5100454028,Jie Liu,doi:10.1371/journal.pone.0117479,10.1371/journal.pone.0117479,Jie Liu,2015,2023,8,Exact
A5100454052,Jie Liu,doi:10.1088/1742-6596/2074/1/012034,10.1088/1742-6596/2074/1/012034,Jie Liu,2021,2022,1,Exact
A5100454057,Jie Liu,doi:10.1039/c8ra09018a,10.1039/c8ra09018a,Jie Liu,2019,2022,3,Exact
A5100454057,Jie Liu,doi:10.1039/c9ra00090a,10.1039/c9ra00090a,Jie Liu,2019,2022,3,Exact
A5100454062,Jie Liu,doi:10.1039/d0ra06093c,10.1039/d0ra06093c,Jie Liu,2020,2022,2,Exact
A5100454086,Jie Liu,doi:10.1155/2022/5772509,10.1155/2022/5772509,Jie Liu,2022,2023,1,Exact
A5100454100,Jie Liu,doi:10.1109/icbbe.2011.5781114,10.1109/icbbe.2011.5781114,Jie Liu,2011,2011,0,Exact
A5100454108,Jie Liu,doi:10.1002/jcb.26704,10.1002/jcb.26704,Jie Liu,2018,2021,3,Exact
A5100454108,Jie Liu,doi:10.3389/fnmol.2017.00441,10.3389/fnmol.2017.00441,Jie Liu,2018,2024,6,Exact
A5100454119,Jie Liu,doi:10.2147/ott.s167065,10.2147/ott.s167065,Jie Liu,2018,2023,5,Exact
A5100454119,Jie Liu,doi:10.2147/ott.s130365,10.2147/ott.s130365,Jie Liu,2017,2024,7,Exact
A5100454119,Jie Liu,doi:10.18632/oncotarget.3713,10.18632/oncotarget.3713,Jie Liu,2015,2026,11,Exact
A5100454130,Jie Liu,doi:10.1155/2014/364207,10.1155/2014/364207,Jie Liu,2014,2021,7,Exact
A5100454130,Jie Liu,doi:10.2147/ott.s215012,10.2147/ott.s215012,Jie Liu,2019,2022,3,Exact
A5100454135,Jie Liu,doi:10.1155/2022/4590578,10.1155/2022/4590578,Jie Liu,2022,2023,1,Exact
A5100454138,Jie Liu,doi:10.1039/d1nr05353a,10.1039/d1nr05353a,Jie Liu,2022,2022,0,Exact
A5100454141,Jie Liu,doi:10.1159/000491979,10.1159/000491979,Jie Liu,2018,2018,0,Exact
A5100454161,Jie Liu,doi:10.1089/ten.tea.2013.0331,10.1089/ten.tea.2013.0331,Jie Liu,2014,2020,6,Exact
A5100454165,Jie Liu,doi:10.1007/s10620-009-1033-8,10.1007/s10620-009-1033-8,Jie Liu,2009,2013,4,Exact
A5100454165,Jie Liu,doi:10.1155/2022/8263986,10.1155/2022/8263986,Jie Liu,2022,2023,1,Exact
A5100454165,Jie Liu,doi:10.3892/or.2016.4941,10.3892/or.2016.4941,Jie Liu,2016,2025,9,Exact
A5100454174,Jie Liu,doi:10.1016/j.pnpbp.2009.12.013,10.1016/j.pnpbp.2009.12.013,Jie Liu,2009,2009,0,Exact
A5100454174,Jie Liu,doi:10.1038/nature11700,10.1038/nature11700,Jie Liu,2011,2014,3,Exact
A5100454174,Jie Liu,doi:10.1016/j.molliq.2022.118654,10.1016/j.molliq.2022.118654,Jie Liu,2022,2025,3,Exact
A5100454179,Jie Liu,doi:10.1155/2022/7559762,10.1155/2022/7559762,Jie Liu,2022,2023,1,Exact
A5100454183,Jie Liu,doi:10.1016/j.lfs.2021.119017,10.1016/j.lfs.2021.119017,Jie Liu,2021,2021,0,Exact
A5100454191,Jie Liu,doi:10.1109/icbbe.2011.5781156,10.1109/icbbe.2011.5781156,Jie Liu,2011,2011,0,Exact
A5100454193,Jie Liu,doi:10.1007/s13277-014-2787-y,10.1007/s13277-014-2787-y,Jie Liu,2015,2015,0,Exact
A5100454196,Jie Liu,doi:10.1177/03000605211054695,10.1177/03000605211054695,Jie Liu,2021,2025,4,Exact
A5100454199,Jie Liu,doi:10.1161/circheartfailure.117.003960,10.1161/circheartfailure.117.003960,Jie Liu,2017,2017,0,Exact
A5100454199,Jie Liu,doi:10.1039/c9ra00089e,10.1039/c9ra00089e,Jie Liu,2019,2022,3,Exact
A5100454199,Jie Liu,doi:10.1039/c9ra06284j,10.1039/c9ra06284j,Jie Liu,2019,2022,3,Exact
A5100454206,Jie Liu,doi:10.1155/2022/7796833,10.1155/2022/7796833,Jie Liu,2022,2023,1,Exact
A5100454210,Jie Liu,doi:10.1186/s12943-016-0540-4,10.1186/s12943-016-0540-4,Jie Liu,2016,2023,7,Exact
A5100454211,Jie Liu,doi:10.1155/2021/5972962,10.1155/2021/5972962,Jie Liu,2021,2023,2,Exact
A5100454211,Jie Liu,doi:10.1155/2021/8396438,10.1155/2021/8396438,Jie Liu,2021,2023,2,Exact
A5100454227,Jie Liu,doi:10.1039/c9ra06408g,10.1039/c9ra06408g,Jie Liu,2019,2022,3,Exact
A5100454227,Jie Liu,doi:10.1155/2021/6664591,10.1155/2021/6664591,Jie Liu,2021,2024,3,Exact
A5100454227,Jie Liu,doi:10.1155/2022/3417557,10.1155/2022/3417557,Jie Liu,2022,2024,2,Exact
A5100454242,Jie Li,doi:10.3233/jifs-234024,10.3233/jifs-234024,Jie Li,2024,2024,0,Exact
